Restaurant ID,Restaurant name,Order ID,Subtotal,Service fees on subtotal,Delivery fee,Total taxes,Total,Payment method,Fulfillment date (YYYY-MM-DD),Fulfillment time
402970,A&W,552656052,37.37,4.11,0,2.09,48,ONLINE,2022-08-14,20:24
402970,A&W,552678009,13.79,1.52,4.5,0.84,23.58,ONLINE,2022-08-14,21:54
402970,A&W,553080224,12.19,1.34,4.5,0.61,18.64,CARD,2022-08-15,18:51
402970,A&W,553126755,5.39,0.59,4.5,0.27,10.75,CASH,2022-08-15,21:39
402970,A&W,553788670,34.69,3.82,4.5,1.73,44.74,CARD,2022-08-17,11:30
402970,A&W,554318501,11.99,1.32,4.5,0.84,23.41,ONLINE,2022-08-18,12:16
402970,A&W,554347383,29.96,3.3,4.5,1.5,39.26,CARD,2022-08-18,13:07
402970,A&W,554580355,21.67,2.38,4.5,1.08,29.63,CASH,2022-08-18,21:52
402970,A&W,555774910,38.06,4.19,0,1.9,44.15,CARD,2022-08-20,19:04
402970,A&W,555832716,27.17,2.99,4.5,1.36,36.02,CARD,2022-08-20,21:15
402970,A&W,555842870,34.67,3.81,4.5,1.73,44.71,CARD,2022-08-20,21:54
402970,A&W,556066300,39.67,4.36,0,1.98,46.01,CASH,2022-08-21,11:46
402970,A&W,556281834,49.16,5.41,0,2.68,61.59,ONLINE,2022-08-21,18:03
402970,A&W,556633194,7.67,0.84,4.5,0.38,13.39,ONLINE,2022-08-22,13:03
402970,A&W,557155591,28.88,3.18,4.5,1.51,39.52,ONLINE,2022-08-23,16:10
402970,A&W,557209011,41.57,4.57,0,2.08,48.22,CARD,2022-08-23,18:06
402970,A&W,557245570,20.67,2.27,4.5,1.03,28.47,CASH,2022-08-23,19:38
402970,A&W,557656143,46.76,5.14,0,2.34,54.24,CARD,2022-08-24,17:26
402970,A&W,557739280,13.09,1.44,4.5,0.65,19.68,CASH,2022-08-24,21:06
402970,A&W,557947167,28.8,3.17,4.5,1.44,37.91,CARD,2022-08-25,11:04
402970,A&W,557990812,22.98,2.53,4.5,1.39,36.2,ONLINE,2022-08-25,12:14
402970,A&W,558117078,17.28,1.9,4.5,0.86,24.54,CARD,2022-08-25,16:24
402970,A&W,558191031,22.18,2.44,4.5,1.11,30.23,ONLINE,2022-08-25,18:47
402970,A&W,558199773,29.17,3.21,4.5,1.84,46.39,ONLINE,2022-08-25,19:04
402970,A&W,558243732,13.09,1.44,4.5,0.65,19.68,CARD,2022-08-25,21:15
402970,A&W,558546755,20.22,2.22,4.5,1.01,27.95,CARD,2022-08-26,12:15
402970,A&W,558637930,30.96,3.41,4.5,1.61,41.63,ONLINE,2022-08-26,14:35
402970,A&W,558694272,28.66,3.15,4.5,1.61,41.51,ONLINE,2022-08-26,16:09
402970,A&W,559500369,8.09,0.89,4.5,0.4,13.88,CARD,2022-08-27,21:06
402970,A&W,560039557,28.95,3.18,4.5,1.64,42.08,ONLINE,2022-08-29,12:49
402970,A&W,560060070,39.16,4.31,0,2.18,49.97,ONLINE,2022-08-28,20:34
402970,A&W,560277308,29.17,3.21,4.5,1.86,46.77,ONLINE,2022-08-29,11:51
402970,A&W,560431634,34.67,3.81,4.5,1.73,44.71,CASH,2022-08-29,17:42
402970,A&W,560452329,27.38,3.01,4.5,1.37,36.26,CASH,2022-08-29,18:31
402970,A&W,560861514,56.25,6.19,0,2.81,65.25,CASH,2022-08-30,17:16
402970,A&W,561142787,32.19,3.54,4.5,1.61,41.84,CARD,2022-08-31,11:02
402970,A&W,561146789,21.18,2.33,4.5,1.21,32.27,Card (G-Pay / via Browser),2022-08-31,10:51
402970,A&W,561202874,22.98,2.53,4.5,1.39,36.2,ONLINE,2022-08-31,12:47
402970,A&W,561222871,38.97,4.29,0,1.95,45.21,CARD,2022-08-31,13:34
402970,A&W,561296048,44.43,4.89,0,2.22,51.54,CARD,2022-08-31,16:13
402970,A&W,561331582,26.18,2.88,4.5,1.31,34.87,CARD,2022-08-31,17:19
402970,A&W,561390795,34.77,3.82,4.5,1.74,44.83,CARD,2022-08-31,19:31
402970,A&W,561795647,27.88,3.07,4.5,1.39,36.84,ONLINE,2022-09-01,16:39
402970,A&W,561890752,29.78,3.28,4.5,1.49,39.05,ONLINE,2022-09-01,20:23
402970,A&W,562242572,23.27,2.56,4.5,1.16,31.49,CARD,2022-09-02,12:56
402970,A&W,562448155,29.97,3.3,4.5,1.73,44.05,ONLINE,2022-09-02,18:13
402970,A&W,562490436,25.29,2.78,4.5,1.26,33.83,CARD,2022-09-02,19:09
402970,A&W,562514801,56.25,6.19,0,3.12,71.78,ONLINE,2022-09-02,19:56
402970,A&W,562930048,63.3,6.96,0,3.17,73.43,CARD,2022-09-03,14:49
402970,A&W,563008775,36.45,4.01,0,1.82,42.28,CARD,2022-09-03,16:33
402970,A&W,563016794,35.75,3.93,0,1.79,41.47,ONLINE,2022-09-03,16:48
402970,A&W,563377162,14.27,1.57,4.5,0.71,21.05,CASH,2022-09-04,10:39
402970,A&W,563380542,10.79,1.19,4.5,0.66,19.57,ONLINE,2022-09-04,10:38
402970,A&W,563667683,45.77,5.03,0,2.54,58.4,ONLINE,2022-09-04,18:12
402970,A&W,563707167,18.08,1.99,4.5,0.9,25.47,CARD,2022-09-04,19:25
402970,A&W,563986029,42.06,4.63,0,2.26,52.21,ONLINE,2022-09-05,13:33
402970,A&W,564055338,14.88,1.64,4.5,0.74,21.76,ONLINE,2022-09-05,15:52
402970,A&W,564375200,51.55,5.67,0,2.58,59.8,CASH,2022-09-06,11:40
402970,A&W,564378824,21.08,2.32,4.5,1.33,34.74,ONLINE,2022-09-06,11:46
402970,A&W,564578582,47.96,5.28,0,2.4,55.64,CARD,2022-09-06,19:37
402970,A&W,564951671,44.53,4.9,0,2.23,51.66,CARD,2022-09-07,17:00
402970,A&W,565043727,47.46,5.22,0,2.37,55.05,CARD,2022-09-07,20:54
402970,A&W,565754214,34.19,3.76,4.5,1.71,44.16,CARD,2022-09-09,11:17
402970,A&W,565807453,22.98,2.53,4.5,1.39,36.2,ONLINE,2022-09-09,12:22
402970,A&W,565899655,13.69,1.51,4.5,0.83,23.44,ONLINE,2022-09-09,14:58
402970,A&W,566685316,20.68,2.27,4.5,1.03,28.48,CASH,2022-09-10,19:32
402970,A&W,567176257,26.64,2.93,4.5,1.55,40,ONLINE,2022-09-11,17:53
402970,A&W,567198745,21.47,2.36,4.5,1.32,34.69,ONLINE,2022-09-11,18:33
402970,A&W,567586935,28.77,3.16,4.5,1.44,37.87,CASH,2022-09-12,18:19
402970,A&W,567889253,12.6,1.39,4.5,0.87,24.12,ONLINE,2022-09-13,16:12
402970,A&W,567986976,41.56,4.57,0,2.33,53.51,ONLINE,2022-09-13,18:19
402970,A&W,568025533,25.78,2.84,4.5,1.45,37.85,PayPal,2022-09-13,20:13
402970,A&W,568200472,23.38,2.57,4.5,1.44,37.31,ONLINE,2022-09-14,11:11
402970,A&W,568438398,40.86,4.49,0,2.27,52.13,ONLINE,2022-09-14,19:02
402970,A&W,568466546,37.66,4.14,0,2.28,51.98,ONLINE,2022-09-14,20:40
402970,A&W,568770366,45.83,5.04,0,2.29,53.16,CARD,2022-09-15,14:18
402970,A&W,569869472,56.36,6.2,0,3.32,75.84,ONLINE,2022-09-17,13:05
402971,Booster Juice,552893016,30.76,3.38,4.5,1.54,40.18,CASH,2022-08-15,12:13
402971,Booster Juice,553946415,22.31,2.45,4.5,1.12,30.38,CARD,2022-08-17,16:33
402971,Booster Juice,554505543,39.74,4.37,0,1.99,50.71,ONLINE,2022-08-18,18:39
402971,Booster Juice,554860749,17.98,1.98,4.5,0.9,27.86,PayPal,2022-08-19,12:09
402971,Booster Juice,555555483,24.5,2.7,4.5,1.23,32.93,CASH,2022-08-20,13:33
402971,Booster Juice,555645148,31.7,3.49,4.5,1.59,41.28,CARD,2022-08-20,16:04
402971,Booster Juice,557242970,18.45,2.03,4.5,0.92,25.9,CARD,2022-08-23,19:34
402971,Booster Juice,558037532,14.72,1.62,4.5,0.74,21.58,CASH,2022-08-25,13:35
402971,Booster Juice,558811047,7.36,0.81,4.5,0.37,13.04,CASH,2022-08-26,18:39
402971,Booster Juice,559956711,20.54,2.26,4.5,1.03,28.33,CARD,2022-08-28,17:01
402971,Booster Juice,560232488,24.57,2.7,4.5,1.23,39.93,ONLINE,2022-08-29,10:34
402971,Booster Juice,563462501,36.8,4.05,0,1.84,48.67,ONLINE,2022-09-04,12:43
402971,Booster Juice,563502737,16.26,1.79,4.5,0.81,23.36,CARD,2022-09-04,13:47
402971,Booster Juice,563636517,26.69,2.94,4.5,1.33,35.46,ONLINE,2022-09-04,17:25
402971,Booster Juice,563975341,22.85,2.51,4.5,1.14,31,CARD,2022-09-05,13:09
402971,Booster Juice,564017388,23.68,2.6,4.5,1.18,35.16,ONLINE,2022-09-05,14:40
402971,Booster Juice,564770406,27.69,3.05,4.5,1.38,41.62,ONLINE,2022-09-07,10:36
402971,Booster Juice,565848942,12.74,1.4,4.5,0.64,19.28,ONLINE,2022-09-09,13:24
402971,Booster Juice,566430100,8.13,0.89,4.5,0.41,13.93,ONLINE,2022-09-10,12:48
402971,Booster Juice,569893749,32.18,3.54,4.5,1.61,48.1,ONLINE,2022-09-17,13:44
402972,Boston Pizza,552555977,41.48,4.56,0,2.07,50.11,PayPal,2022-08-14,17:53
402972,Boston Pizza,552911135,15.99,1.76,4.5,0.8,25.12,ONLINE,2022-08-15,12:54
402972,Boston Pizza,553995110,36.26,3.99,0,1.81,42.06,CARD,2022-08-17,18:04
402972,Boston Pizza,554065833,57.75,6.35,0,2.89,66.99,CARD,2022-08-17,21:12
402972,Boston Pizza,554289627,44.91,4.94,0,2.25,59.1,ONLINE,2022-08-18,12:14
402972,Boston Pizza,554562104,22.95,2.52,4.5,1.15,31.12,CARD,2022-08-18,20:35
402972,Boston Pizza,555076775,85.5,9.41,0,4.28,110.1,ONLINE,2022-08-19,17:34
402972,Boston Pizza,555106425,46.47,5.11,0,2.32,53.9,CARD,2022-08-19,19:12
402972,Boston Pizza,555112449,23.04,2.53,4.5,1.15,35.9,ONLINE,2022-08-19,18:18
402972,Boston Pizza,555629656,82.7,9.1,0,4.14,95.94,CARD,2022-08-20,15:35
402972,Boston Pizza,556311013,87.52,9.63,0,4.38,116.76,ONLINE,2022-08-21,17:59
402972,Boston Pizza,556322446,68.74,7.56,0,3.44,87.71,ONLINE,2022-08-21,18:09
402972,Boston Pizza,556388436,40.36,4.44,0,2.02,46.82,CARD,2022-08-21,20:37
402972,Boston Pizza,556391933,68.96,7.59,0,3.45,86.4,ONLINE,2022-08-21,20:45
402972,Boston Pizza,556765056,44.27,4.87,0,2.21,51.35,CARD,2022-08-22,18:07
402972,Boston Pizza,556775596,70.25,7.73,0,3.51,81.49,CARD,2022-08-22,18:43
402972,Boston Pizza,559274435,19.96,2.2,4.5,1,31.81,ONLINE,2022-08-27,20:33
402972,Boston Pizza,559365806,92.79,10.21,0,4.64,120.56,ONLINE,2022-08-27,17:15
402972,Boston Pizza,559427038,37.16,4.09,0,1.86,49.58,ONLINE,2022-08-27,19:05
402972,Boston Pizza,559457618,24.49,2.69,4.5,1.22,37.84,PayPal,2022-08-27,19:29
402972,Boston Pizza,559461612,29.28,3.22,4.5,1.46,40.46,PayPal,2022-08-27,19:32
402972,Boston Pizza,560067348,44.27,4.87,0,2.21,53.92,ONLINE,2022-08-28,21:12
402972,Boston Pizza,560399844,35.98,3.96,0,1.8,41.74,ONLINE,2022-08-29,16:38
402972,Boston Pizza,560471606,20.48,2.25,4.5,1.02,28.25,CARD,2022-08-29,19:23
402972,Boston Pizza,560839001,36.46,4.01,0,1.82,48.63,ONLINE,2022-08-30,16:20
402972,Boston Pizza,560890640,35.28,3.88,0,1.76,48.92,ONLINE,2022-08-30,18:22
402972,Boston Pizza,560905884,51.86,5.7,0,2.59,66.17,ONLINE,2022-08-30,19:00
402972,Boston Pizza,561364281,65.57,7.21,0,3.28,84.06,ONLINE,2022-08-31,18:31
402972,Boston Pizza,561414959,36.47,4.01,0,1.82,46.53,ONLINE,2022-08-31,20:59
402972,Boston Pizza,561648568,73.46,8.08,0,3.67,85.21,CARD,2022-09-01,11:45
402972,Boston Pizza,561796682,25.98,2.86,4.5,1.3,34.64,CARD,2022-09-01,16:47
402972,Boston Pizza,561912981,16.99,1.87,4.5,0.85,26.63,ONLINE,2022-09-01,21:05
402972,Boston Pizza,562445553,44.96,4.95,0,2.25,52.16,CARD,2022-09-02,18:07
402972,Boston Pizza,562484314,41.57,4.57,0,2.08,53.22,PayPal,2022-09-02,19:12
402972,Boston Pizza,562488299,36.76,4.04,0,1.84,42.64,ONLINE,2022-09-02,19:27
402972,Boston Pizza,563038487,73.55,8.09,0,3.68,88.73,ONLINE,2022-09-03,17:58
402972,Boston Pizza,563626135,50.34,5.54,0,2.52,67.16,ONLINE,2022-09-04,17:14
402972,Boston Pizza,563650338,19.29,2.12,4.5,0.96,26.87,CARD,2022-09-04,17:51
402972,Boston Pizza,564984118,43.94,4.83,0,2.2,50.97,CARD,2022-09-07,18:08
402972,Boston Pizza,565266531,109.4,12.03,0,5.47,147.2,ONLINE,2022-09-08,12:19
402972,Boston Pizza,565989252,37.87,4.17,0,1.89,43.93,CARD,2022-09-09,17:19
402972,Boston Pizza,566001764,63.04,6.93,0,3.15,84.09,ONLINE,2022-09-09,17:50
402972,Boston Pizza,566003174,69.2,7.61,0,3.46,80.27,CARD,2022-09-09,17:38
402972,Boston Pizza,566010922,75.81,8.34,0,3.79,99.37,ONLINE,2022-09-09,18:04
402972,Boston Pizza,566614993,58.46,6.43,0,2.92,67.81,CARD,2022-09-10,17:36
402972,Boston Pizza,566629639,48.75,5.36,0,2.44,63.9,ONLINE,2022-09-10,18:12
402972,Boston Pizza,567621100,39.96,4.4,0,2,51.46,ONLINE,2022-09-12,20:08
402972,Boston Pizza,568434168,55.25,6.08,0,2.76,71.09,PayPal,2022-09-14,18:50
402972,Boston Pizza,568450713,64.08,7.05,0,3.2,91.43,ONLINE,2022-09-14,19:34
402972,Boston Pizza,568807973,24.48,2.69,4.5,1.22,32.89,CARD,2022-09-15,15:44
402972,Boston Pizza,569483408,67.51,7.43,0,3.38,88.5,ONLINE,2022-09-16,18:26
402972,Boston Pizza,569543699,24.99,2.75,4.5,1.25,33.49,CARD,2022-09-16,20:25
402973,Edo Japan,552532531,29.75,3.27,4.5,1.49,39.01,CARD,2022-08-14,16:36
402973,Edo Japan,552589945,53.2,5.85,0,2.66,67.71,PayPal,2022-08-14,18:04
402973,Edo Japan,553386971,40.95,4.5,0,2.05,47.5,CARD,2022-08-16,13:25
402973,Edo Japan,553498064,38.9,4.28,0,1.95,51.9,ONLINE,2022-08-16,17:25
402973,Edo Japan,553502503,38.45,4.23,0,1.92,49.06,PayPal,2022-08-16,17:37
402973,Edo Japan,553868396,12.5,1.38,4.5,0.63,19.01,ONLINE,2022-08-17,13:41
402973,Edo Japan,553952590,41.7,4.59,0,2.09,53.38,ONLINE,2022-08-17,16:49
402973,Edo Japan,554036124,14.1,1.55,4.5,0.71,20.86,CARD,2022-08-17,19:29
402973,Edo Japan,554470126,52.5,5.78,0,2.63,67.91,ONLINE,2022-08-18,17:14
402973,Edo Japan,554566723,35.1,3.86,0,1.76,40.72,CARD,2022-08-18,20:50
402973,Edo Japan,554846766,40.65,4.47,0,2.03,49.15,ONLINE,2022-08-19,12:50
402973,Edo Japan,554872170,17.2,1.89,4.5,0.86,26.9,ONLINE,2022-08-19,12:18
402973,Edo Japan,554920966,16.45,1.81,4.5,0.82,28.58,ONLINE,2022-08-19,13:27
402973,Edo Japan,555092612,26.95,2.96,4.5,1.35,35.76,ONLINE,2022-08-19,17:45
402973,Edo Japan,556263724,35.8,3.94,0,1.79,44,ONLINE,2022-08-21,17:32
402973,Edo Japan,556276689,41.7,4.59,0,2.09,48.38,CARD,2022-08-21,16:52
402973,Edo Japan,556312895,41.8,4.6,0,2.09,55.76,ONLINE,2022-08-21,17:47
402973,Edo Japan,556362582,15.95,1.75,4.5,0.8,23,CASH,2022-08-21,19:17
402973,Edo Japan,556590571,42.8,4.71,0,2.14,57.59,Card (G-Pay / via Browser),2022-08-22,11:30
402973,Edo Japan,556768660,44.85,4.93,0,2.24,57.22,ONLINE,2022-08-22,18:17
402973,Edo Japan,556785354,38.25,4.21,0,1.91,49.69,ONLINE,2022-08-22,18:57
402973,Edo Japan,557112494,46.1,5.07,0,2.31,62.04,Card (G-Pay / via Browser),2022-08-23,14:35
402973,Edo Japan,557187185,14.9,1.64,4.5,0.75,21.79,CASH,2022-08-23,17:18
402973,Edo Japan,557235287,43.1,4.74,0,2.16,60,ONLINE,2022-08-23,19:08
402973,Edo Japan,557618137,19.2,2.11,4.5,0.96,26.77,CARD,2022-08-24,16:11
402973,Edo Japan,557657790,51.7,5.69,0,2.59,62.98,PayPal,2022-08-24,17:29
402973,Edo Japan,557682817,52,5.72,0,2.6,66.35,PayPal,2022-08-24,18:22
402973,Edo Japan,558021246,51.2,5.63,0,2.56,59.39,CARD,2022-08-25,13:14
402973,Edo Japan,558143956,36.85,4.05,0,1.84,44.88,PayPal,2022-08-25,17:13
402973,Edo Japan,558204167,15.5,1.71,4.5,0.78,22.49,CARD,2022-08-25,19:12
402973,Edo Japan,558663951,16.45,1.81,4.5,0.82,23.58,ONLINE,2022-08-26,15:20
402973,Edo Japan,558695074,19.35,2.13,4.5,0.97,26.95,CARD,2022-08-26,16:05
402973,Edo Japan,559074129,52.05,5.73,0,2.6,60.38,CARD,2022-08-27,11:59
402973,Edo Japan,559163065,40.35,4.44,0,2.02,46.81,CARD,2022-08-27,12:07
402973,Edo Japan,559368368,61.95,6.81,0,3.1,71.86,CARD,2022-08-27,17:15
402973,Edo Japan,559405470,11.5,1.27,4.5,0.58,19.64,ONLINE,2022-08-27,18:01
402973,Edo Japan,559415916,35.4,3.89,0,1.77,41.06,CARD,2022-08-27,18:17
402973,Edo Japan,559435689,18.2,2,4.5,0.91,25.61,CASH,2022-08-27,18:47
402973,Edo Japan,559971633,21.2,2.33,4.5,1.06,29.09,ONLINE,2022-08-28,17:27
402973,Edo Japan,560464613,20.45,2.25,4.5,1.02,31.04,ONLINE,2022-08-29,19:01
402973,Edo Japan,560901414,51.3,5.64,0,2.57,66.65,ONLINE,2022-08-30,18:47
402973,Edo Japan,560918969,16.5,1.82,4.5,0.83,29.33,ONLINE,2022-08-30,19:24
402973,Edo Japan,561235119,19.9,2.19,4.5,1,31.73,ONLINE,2022-08-31,14:19
402973,Edo Japan,561321565,21.95,2.41,4.5,1.1,34.96,ONLINE,2022-08-31,17:00
402973,Edo Japan,561395962,64.35,7.08,0,3.22,81.65,PayPal,2022-08-31,19:39
402973,Edo Japan,561447098,24.5,2.7,4.5,1.23,32.93,ONLINE,2022-09-01,17:11
402973,Edo Japan,561720107,18.6,2.05,4.5,0.93,26.08,CARD,2022-09-01,15:05
402973,Edo Japan,561825742,29.95,3.29,4.5,1.5,45.13,ONLINE,2022-09-01,17:34
402973,Edo Japan,561877300,28.55,3.14,4.5,1.43,39.5,ONLINE,2022-09-01,19:15
402973,Edo Japan,563037399,36.25,3.99,0,1.81,47.05,ONLINE,2022-09-03,17:19
402973,Edo Japan,563047858,41.7,4.59,0,2.09,48.38,ONLINE,2022-09-03,17:34
402973,Edo Japan,563512114,39.75,4.37,0,1.99,53.03,ONLINE,2022-09-04,14:10
402973,Edo Japan,563631499,26.6,2.93,4.5,1.33,35.36,ONLINE,2022-09-04,17:20
402973,Edo Japan,563671199,69.3,7.62,0,3.47,88.43,ONLINE,2022-09-04,18:19
402973,Edo Japan,563678209,35.85,3.94,0,1.79,48.58,ONLINE,2022-09-04,18:35
402973,Edo Japan,563702354,40.65,4.47,0,2.03,47.15,CARD,2022-09-04,19:24
402973,Edo Japan,563711093,35.1,3.86,0,1.76,45.61,ONLINE,2022-09-04,19:36
402973,Edo Japan,564042115,21.9,2.41,4.5,1.1,30,ONLINE,2022-09-05,15:27
402973,Edo Japan,564082791,39.25,4.32,0,1.96,45.53,CARD,2022-09-05,17:16
402973,Edo Japan,564157911,21.1,2.32,4.5,1.06,34.78,PayPal,2022-09-05,19:33
402973,Edo Japan,564396769,14.95,1.64,4.5,0.75,21.84,CASH,2022-09-06,12:23
402973,Edo Japan,564496110,34.85,3.83,4.5,1.74,44.92,CARD,2022-09-06,16:22
402973,Edo Japan,564506248,37.85,4.16,0,1.89,45.9,PayPal,2022-09-06,16:58
402973,Edo Japan,564825699,35.9,3.95,0,1.8,45.82,ONLINE,2022-09-07,12:24
402973,Edo Japan,565316896,26.2,2.88,4.5,1.31,34.89,CASH,2022-09-08,13:27
402973,Edo Japan,565423890,23.25,2.56,4.5,1.16,34.62,ONLINE,2022-09-08,17:29
402973,Edo Japan,566052999,33.4,3.67,4.5,1.67,43.24,ONLINE,2022-09-09,19:01
402973,Edo Japan,566312302,15.4,1.69,4.5,0.77,22.36,CASH,2022-09-11,18:07
402973,Edo Japan,566456059,20.7,2.28,4.5,1.04,30.8,ONLINE,2022-09-10,13:45
402973,Edo Japan,566654326,22.5,2.48,4.5,1.13,30.61,CARD,2022-09-10,18:40
402973,Edo Japan,566975667,36.7,4.04,0,1.84,45.58,ONLINE,2022-09-11,12:58
402973,Edo Japan,567024357,14.65,1.61,4.5,0.73,21.49,ONLINE,2022-09-11,13:22
402973,Edo Japan,567150199,37.3,4.1,0,1.87,43.27,ONLINE,2022-09-11,17:05
402973,Edo Japan,567174144,94.9,10.44,0,4.75,110.09,CARD,2022-09-11,17:49
402973,Edo Japan,567473782,40.1,4.41,0,2.01,46.52,CARD,2022-09-12,13:15
402973,Edo Japan,567591649,29.7,3.27,4.5,1.49,38.96,CASH,2022-09-12,18:42
402973,Edo Japan,567910679,32.3,3.55,4.5,1.62,46.97,ONLINE,2022-09-13,15:41
402973,Edo Japan,568239494,57.05,6.28,0,2.85,79.42,ONLINE,2022-09-14,11:33
402973,Edo Japan,568251953,38.85,4.27,0,1.94,52.27,ONLINE,2022-09-14,11:55
402973,Edo Japan,568369556,29.9,3.29,4.5,1.5,41.19,PayPal,2022-09-14,16:25
402973,Edo Japan,568425099,43.95,4.83,0,2.2,56.08,ONLINE,2022-09-14,18:43
402973,Edo Japan,568703333,68.2,7.5,0,3.41,94.93,ONLINE,2022-09-15,12:05
402973,Edo Japan,568705598,27.35,3.01,4.5,1.37,39.23,ONLINE,2022-09-15,11:58
402973,Edo Japan,568902846,16.25,1.79,4.5,0.81,23.35,CASH,2022-09-15,18:57
402973,Edo Japan,569303644,20.35,2.24,4.5,1.02,31.11,ONLINE,2022-09-16,13:52
402973,Edo Japan,569372407,20.35,2.24,4.5,1.02,28.11,CARD,2022-09-17,12:11
402973,Edo Japan,569895534,29.9,3.29,4.5,1.5,39.19,CARD,2022-09-17,13:26
402974,Fritou Chicken,552988422,38.59,4.24,0,1.93,44.76,ONLINE,2022-08-15,15:35
402974,Fritou Chicken,553392209,32.55,3.58,4.5,1.63,50.71,ONLINE,2022-08-16,13:38
402974,Fritou Chicken,553560457,28.14,3.1,4.5,1.41,37.15,ONLINE,2022-08-16,19:57
402974,Fritou Chicken,553784272,34.95,3.84,4.5,1.75,46.54,PayPal,2022-08-17,17:20
402974,Fritou Chicken,554476304,17.9,1.97,4.5,0.9,27.29,PayPal,2022-08-18,18:17
402974,Fritou Chicken,554965058,49.95,5.49,0,2.5,57.94,CARD,2022-08-19,14:51
402974,Fritou Chicken,555151752,61.9,6.81,0,3.1,71.81,CARD,2022-08-19,19:23
402974,Fritou Chicken,555160126,62.85,6.91,0,3.14,72.9,CARD,2022-08-19,19:35
402974,Fritou Chicken,556645129,25.9,2.85,4.5,1.3,34.55,CARD,2022-08-22,13:30
402974,Fritou Chicken,556784278,37.82,4.16,0,1.89,43.87,CARD,2022-08-22,18:54
402974,Fritou Chicken,556791681,49.95,5.49,0,2.5,60.84,ONLINE,2022-08-22,19:14
402974,Fritou Chicken,557150874,23.44,2.58,4.5,1.17,36.44,ONLINE,2022-08-23,16:04
402974,Fritou Chicken,557242159,54.3,5.97,0,2.72,62.99,CARD,2022-08-23,19:31
402974,Fritou Chicken,557707866,46.9,5.16,0,2.35,54.41,CARD,2022-08-24,19:14
402974,Fritou Chicken,558198190,20.9,2.3,4.5,1.05,28.75,CARD,2022-08-25,19:00
402974,Fritou Chicken,558550113,14.95,1.64,4.5,0.75,24.02,ONLINE,2022-08-26,12:16
402974,Fritou Chicken,558608203,17.4,1.91,4.5,0.87,27.18,PayPal,2022-08-26,13:43
402974,Fritou Chicken,558789863,34.95,3.84,4.5,1.75,48.64,ONLINE,2022-08-26,18:31
402974,Fritou Chicken,560470900,49.95,5.49,0,2.5,57.94,CARD,2022-08-29,19:22
402974,Fritou Chicken,561189283,25.85,2.84,4.5,1.29,34.48,CARD,2022-08-31,12:26
402974,Fritou Chicken,561397511,31.85,3.5,4.5,1.59,41.44,CARD,2022-08-31,19:59
402974,Fritou Chicken,561708830,17.9,1.97,4.5,0.9,25.27,ONLINE,2022-09-01,13:40
402974,Fritou Chicken,561843417,33.6,3.7,4.5,1.68,43.48,CASH,2022-09-01,18:23
402974,Fritou Chicken,561877073,31.9,3.51,4.5,1.6,45.71,ONLINE,2022-09-01,19:34
402974,Fritou Chicken,562977680,13.5,1.49,4.5,0.68,20.17,ONLINE,2022-09-03,15:59
