Restaurant ID,Restaurant name,Order ID,Subtotal,Service fees on subtotal,Delivery fee,Total taxes,Total,Payment method,Fulfillment date (YYYY-MM-DD),Fulfillment time
402974,Fritou Chicken,563097074,42.8,4.71,0,2.14,52.13,PayPal,2022-09-03,19:19
402974,Fritou Chicken,563704150,45.65,5.02,0,2.28,52.95,CARD,2022-09-04,19:22
402974,Fritou Chicken,564565532,14.95,1.64,4.5,0.75,21.84,ONLINE,2022-09-06,19:03
402974,Fritou Chicken,564578788,49.95,5.49,0,2.5,60.94,ONLINE,2022-09-06,19:44
402974,Fritou Chicken,564801620,19.9,2.19,4.5,1,30.35,ONLINE,2022-09-07,11:43
402974,Fritou Chicken,564987891,72.25,7.95,0,3.61,92.19,ONLINE,2022-09-07,18:45
402974,Fritou Chicken,565336058,14.45,1.59,4.5,0.72,23.39,PayPal,2022-09-08,14:15
402974,Fritou Chicken,565474801,33.32,3.67,4.5,1.67,43.16,CARD,2022-09-08,19:46
402974,Fritou Chicken,565971993,37.8,4.16,0,1.89,46.92,ONLINE,2022-09-09,17:05
402974,Fritou Chicken,566653784,53.8,5.92,0,2.69,62.41,CARD,2022-09-10,18:57
402974,Fritou Chicken,566662482,25.94,2.85,4.5,1.3,37.01,PayPal,2022-09-10,19:14
402974,Fritou Chicken,566700029,13.95,1.53,4.5,0.7,20.68,ONLINE,2022-09-11,13:25
402974,Fritou Chicken,567209496,37.85,4.16,0,1.89,51.36,Card (G-Pay / via Browser),2022-09-11,19:03
402974,Fritou Chicken,567591772,58.75,6.46,0,2.94,74.15,ONLINE,2022-09-12,18:33
402974,Fritou Chicken,567617868,13.95,1.53,4.5,0.7,20.68,ONLINE,2022-09-12,19:54
402974,Fritou Chicken,567848544,17.4,1.91,4.5,0.87,27.15,PayPal,2022-09-13,12:26
402974,Fritou Chicken,568393445,47.8,5.26,0,2.39,55.45,CARD,2022-09-14,17:34
402974,Fritou Chicken,569389775,15.7,1.73,4.5,0.79,24.99,ONLINE,2022-09-16,16:16
402974,Fritou Chicken,569435426,45.65,5.02,0,2.28,56.95,ONLINE,2022-09-16,19:47
402974,Fritou Chicken,569484554,49.95,5.49,0,2.5,57.94,CASH,2022-09-16,18:43
402974,Fritou Chicken,570043787,57.69,6.35,0,2.88,66.92,CARD,2022-09-17,17:54
402974,Fritou Chicken,570047096,71.59,7.87,0,3.58,93.04,ONLINE,2022-09-17,17:36
402976,Husky House Restaurant Strathmore,556127308,41,4.51,0,2.05,47.56,CARD,2022-08-21,12:54
402976,Husky House Restaurant Strathmore,556220986,41,4.51,0,2.05,47.56,CARD,2022-08-21,15:37
402976,Husky House Restaurant Strathmore,559116031,44,4.84,0,2.2,51.04,CARD,2022-08-27,11:13
402976,Husky House Restaurant Strathmore,559466883,15,1.65,4.5,0.75,21.9,CARD,2022-08-28,16:49
402976,Husky House Restaurant Strathmore,560744056,75,8.25,0,3.75,87,CARD,2022-08-30,13:01
402976,Husky House Restaurant Strathmore,563969638,56,6.16,0,2.8,64.96,CARD,2022-09-05,13:17
402976,Husky House Restaurant Strathmore,563969818,17,1.87,4.5,0.85,24.22,CARD,2022-09-05,13:01
402976,Husky House Restaurant Strathmore,565744478,21,2.31,4.5,1.05,28.86,CARD,2022-09-09,11:06
402976,Husky House Restaurant Strathmore,568427300,15,1.65,4.5,0.75,21.9,CASH,2022-09-14,18:32
402976,Husky House Restaurant Strathmore,569775132,12,1.32,4.5,0.6,18.42,CASH,2022-09-17,10:37
402977,Dobre,554276314,28.89,3.18,4.5,1.44,38.01,CASH,2022-08-18,14:28
402977,Dobre,558809859,27.92,3.07,4.5,1.4,36.89,CARD,2022-08-26,19:04
402977,Dobre,562921493,13.95,1.53,4.5,0.7,20.68,CARD,2022-09-03,14:17
402977,Dobre,569499103,20.97,2.31,4.5,1.05,28.83,CARD,2022-09-16,18:49
402979,Imperial Dragon,552632330,16.95,1.86,4.5,0.85,24.16,CASH,2022-08-14,19:14
402979,Imperial Dragon,553972130,175.9,19.35,0,8.8,204.05,CASH,2022-08-17,17:19
402979,Imperial Dragon,557661670,46.85,5.15,0,2.34,66.34,PayPal,2022-08-24,17:32
402979,Imperial Dragon,558153336,22.45,2.47,4.5,1.12,33.59,ONLINE,2022-08-25,17:21
402979,Imperial Dragon,559295759,27.95,3.07,4.5,1.4,39.92,ONLINE,2022-08-27,17:24
402979,Imperial Dragon,559376485,43.4,4.77,0,2.17,55.34,ONLINE,2022-08-27,17:22
402979,Imperial Dragon,559425766,35.4,3.89,0,1.77,41.06,CARD,2022-08-27,18:39
402979,Imperial Dragon,560401197,57.8,6.36,0,2.89,70.4,ONLINE,2022-08-29,16:29
402979,Imperial Dragon,561360573,78.7,8.66,0,3.94,91.3,CARD,2022-08-31,18:13
402979,Imperial Dragon,561850240,22.45,2.47,4.5,1.12,30.54,CARD,2022-09-01,18:13
402979,Imperial Dragon,562498251,75.75,8.33,0,3.79,96.66,ONLINE,2022-09-02,19:28
402979,Imperial Dragon,564096509,51.3,5.64,0,2.57,59.51,CARD,2022-09-05,17:01
402979,Imperial Dragon,564126713,43.85,4.82,0,2.19,50.86,ONLINE,2022-09-05,18:00
402979,Imperial Dragon,566081367,64.8,7.13,0,3.24,77.17,ONLINE,2022-09-09,19:36
402979,Imperial Dragon,566613440,42.9,4.72,0,2.15,55.24,ONLINE,2022-09-10,17:36
402979,Imperial Dragon,566684098,37.1,4.08,0,1.86,43.04,CARD,2022-09-10,19:44
402979,Imperial Dragon,567159296,22.45,2.47,4.5,1.12,35.73,ONLINE,2022-09-11,17:08
402979,Imperial Dragon,568328416,94.45,10.39,0,4.72,109.56,ONLINE,2022-09-14,17:21
402981,Little Caesars,553474278,43.98,4.84,0,2.2,56.12,ONLINE,2022-08-16,16:37
402981,Little Caesars,554343805,61.95,6.81,0,3.1,76.89,ONLINE,2022-08-18,13:03
402981,Little Caesars,555633083,27.43,3.02,4.5,1.37,36.32,CARD,2022-08-20,15:43
402981,Little Caesars,555711002,12.48,1.37,4.5,0.62,23.14,ONLINE,2022-08-20,17:26
402981,Little Caesars,555803395,72.47,7.97,0,3.62,94.99,ONLINE,2022-08-20,19:52
402981,Little Caesars,555833082,38.7,4.26,0,1.94,44.9,CARD,2022-08-20,21:13
402981,Little Caesars,556290380,41.95,4.61,0,2.1,48.66,ONLINE,2022-08-21,17:11
402981,Little Caesars,556331328,24.81,2.73,4.5,1.24,33.28,CARD,2022-08-21,18:16
402981,Little Caesars,556755079,34.73,3.82,4.5,1.74,52.85,ONLINE,2022-08-22,17:45
402981,Little Caesars,557204721,18.98,2.09,4.5,0.95,28.64,PayPal,2022-08-23,17:51
402981,Little Caesars,557688365,39.97,4.4,0,2,46.37,CARD,2022-08-24,18:26
402981,Little Caesars,557719433,27.97,3.08,4.5,1.4,42.12,ONLINE,2022-08-24,19:49
402981,Little Caesars,558522129,54.47,5.99,0,2.72,68.23,ONLINE,2022-08-26,11:48
402981,Little Caesars,558780104,9.97,1.1,4.5,0.5,16.07,ONLINE,2022-08-26,19:57
402981,Little Caesars,558805513,59.87,6.59,0,2.99,69.45,CARD,2022-08-26,18:34
402981,Little Caesars,559349952,20.99,2.31,4.5,1.05,31.74,ONLINE,2022-08-27,17:31
402981,Little Caesars,559410555,41.63,4.58,0,2.08,50.29,ONLINE,2022-08-27,18:09
402981,Little Caesars,560859707,21.76,2.39,4.5,1.09,29.74,CARD,2022-08-30,17:00
402981,Little Caesars,560924526,27.72,3.05,4.5,1.39,36.66,CASH,2022-08-30,19:34
402981,Little Caesars,561284678,39.47,4.34,0,1.97,50.36,ONLINE,2022-08-31,15:48
402981,Little Caesars,561298338,35.48,3.9,0,1.77,46.91,ONLINE,2022-08-31,16:12
402981,Little Caesars,561805902,31.93,3.51,4.5,1.6,47.77,ONLINE,2022-09-01,16:55
402981,Little Caesars,562235995,35.46,3.9,0,1.77,43.13,PayPal,2022-09-02,12:39
402981,Little Caesars,562410468,23.98,2.64,4.5,1.2,35.32,ONLINE,2022-09-02,17:11
402981,Little Caesars,562479482,20.99,2.31,4.5,1.05,28.85,ONLINE,2022-09-02,19:50
402981,Little Caesars,563057691,50.53,5.56,0,2.53,58.62,CARD,2022-09-03,17:44
402981,Little Caesars,563112639,30.98,3.41,4.5,1.55,40.44,ONLINE,2022-09-03,19:07
402981,Little Caesars,563129408,43.92,4.83,0,2.2,50.95,ONLINE,2022-09-03,19:37
402981,Little Caesars,563722096,15.49,1.7,4.5,0.77,25.46,ONLINE,2022-09-04,19:49
402981,Little Caesars,564095896,36.47,4.01,0,1.82,47.38,ONLINE,2022-09-05,17:04
402981,Little Caesars,564111178,36.76,4.04,0,1.84,42.64,CARD,2022-09-05,17:37
402981,Little Caesars,564111325,24.74,2.72,4.5,1.24,37.2,ONLINE,2022-09-05,17:36
402981,Little Caesars,564134872,41.97,4.62,0,2.1,53.07,ONLINE,2022-09-05,18:30
402981,Little Caesars,565039773,31.98,3.52,4.5,1.6,44.1,ONLINE,2022-09-07,20:34
402981,Little Caesars,565306224,7.99,0.88,4.5,0.4,13.77,CASH,2022-09-08,13:16
402981,Little Caesars,565324491,22.99,2.53,4.5,1.15,31.17,CARD,2022-09-08,13:38
402981,Little Caesars,565970411,15.99,1.76,4.5,0.8,24.2,ONLINE,2022-09-09,16:48
402981,Little Caesars,565981510,37.96,4.18,0,1.9,48.44,ONLINE,2022-09-09,17:07
402981,Little Caesars,566066586,20.99,2.31,4.5,1.05,30.85,PayPal,2022-09-09,19:05
402981,Little Caesars,566068497,25.76,2.83,4.5,1.29,39.54,PayPal,2022-09-09,19:11
402981,Little Caesars,567135023,22.28,2.45,4.5,1.11,33.68,ONLINE,2022-09-11,16:33
402981,Little Caesars,567477940,24.97,2.75,4.5,1.25,33.47,ONLINE,2022-09-12,13:29
402981,Little Caesars,567961970,38.96,4.29,0,1.95,49.72,ONLINE,2022-09-13,17:16
402981,Little Caesars,568375319,38.96,4.29,0,1.95,45.2,ONLINE,2022-09-14,16:32
402981,Little Caesars,568408998,37.71,4.15,0,1.89,43.75,CASH,2022-09-14,17:50
402981,Little Caesars,568868687,29.47,3.24,4.5,1.47,40.68,PayPal,2022-09-15,17:39
402981,Little Caesars,568904004,23.95,2.63,4.5,1.2,32.28,CASH,2022-09-15,19:02
402981,Little Caesars,570142779,40.93,4.5,0,2.05,47.48,CASH,2022-09-17,19:47
402981,Little Caesars,570175847,73.68,8.1,0,3.68,85.46,ONLINE,2022-09-17,21:25
402982,McDonald's,552614628,10.59,1.16,4.5,0.53,16.78,CARD,2022-08-14,18:44
402982,McDonald's,552848274,21.35,2.35,4.5,1.07,33.66,ONLINE,2022-08-15,10:56
402982,McDonald's,552875694,6.48,0.71,4.5,0.32,12.01,CASH,2022-08-15,11:45
402982,McDonald's,552989933,33.96,3.74,0,1.7,39.4,CASH,2022-08-15,22:07
402982,McDonald's,552996491,31.11,3.42,0,1.56,36.09,CARD,2022-08-15,15:51
402982,McDonald's,553028236,15.68,1.72,4.5,0.78,22.68,CASH,2022-08-15,16:59
402982,McDonald's,553517507,4.29,0.47,4.5,0.21,9.47,CARD,2022-08-16,18:06
402982,McDonald's,553533187,9.78,1.08,4.5,0.49,19.02,ONLINE,2022-08-16,18:41
402982,McDonald's,553818580,28.85,3.17,0,1.44,38.48,PayPal,2022-08-17,13:46
402982,McDonald's,553880164,31.11,3.42,0,1.56,36.09,CARD,2022-08-17,14:02
402982,McDonald's,553880425,17.25,1.9,4.5,0.86,24.51,CARD,2022-08-17,13:58
402982,McDonald's,553943382,15.98,1.76,4.5,0.8,23.04,CASH,2022-08-17,16:48
402982,McDonald's,554041652,16.58,1.82,4.5,0.83,27.23,ONLINE,2022-08-17,19:46
402982,McDonald's,554073434,13.36,1.47,4.5,0.67,20,CARD,2022-08-17,22:00
402982,McDonald's,554315590,29.41,3.24,0,1.47,39.24,ONLINE,2022-08-18,12:12
402982,McDonald's,554345638,43.03,4.73,0,2.15,49.91,CARD,2022-08-18,13:01
402982,McDonald's,554582668,18.07,1.99,4.5,0.9,25.46,CARD,2022-08-18,22:03
402982,McDonald's,554894891,32.45,3.57,0,1.62,42.65,PayPal,2022-08-19,12:44
402982,McDonald's,554915394,33.65,3.7,0,1.68,39.03,CARD,2022-08-19,13:13
402982,McDonald's,555022098,26.27,2.89,0,1.31,33.52,ONLINE,2022-08-19,16:11
402982,McDonald's,555056549,31.11,3.42,0,1.56,36.09,CARD,2022-08-19,16:52
402982,McDonald's,555136163,25.35,2.79,0,1.27,29.41,CASH,2022-08-19,18:37
402982,McDonald's,555146797,4.36,0.48,4.5,0.22,9.56,CARD,2022-08-19,18:57
402982,McDonald's,555161956,25.45,2.8,0,1.27,29.52,CARD,2022-08-19,19:24
402982,McDonald's,555476076,20.48,2.25,4.5,1.02,28.25,ONLINE,2022-08-20,11:50
402982,McDonald's,555483647,12.05,1.33,4.5,0.6,21.44,ONLINE,2022-08-20,11:59
402982,McDonald's,555759588,55.58,6.11,0,2.78,68.34,ONLINE,2022-08-20,18:41
402982,McDonald's,556065418,5.59,0.61,4.5,0.28,10.98,CASH,2022-08-21,21:34
402982,McDonald's,556336108,30.31,3.33,0,1.52,40.16,ONLINE,2022-08-21,19:09
402982,McDonald's,556350409,13.17,1.45,4.5,0.66,21.56,ONLINE,2022-08-21,18:48
402982,McDonald's,556400108,13.17,1.45,4.5,0.66,23.34,ONLINE,2022-08-21,21:22
402982,McDonald's,556522854,23.85,2.62,4.5,1.19,33.45,ONLINE,2022-08-22,12:36
402982,McDonald's,556589350,7.79,0.86,4.5,0.39,13.54,CASH,2022-08-22,11:34
402982,McDonald's,556636857,11.59,1.27,4.5,0.58,17.94,ONLINE,2022-08-22,13:04
402982,McDonald's,556639129,26.56,2.92,0,1.33,30.81,ONLINE,2022-08-22,13:15
402982,McDonald's,556778259,16.27,1.79,4.5,0.81,23.37,CASH,2022-08-23,16:02
402982,McDonald's,556829662,14.06,1.55,4.5,0.7,20.81,CASH,2022-08-22,21:54
402982,McDonald's,557033292,25.05,2.76,0,1.25,29.06,CARD,2022-08-23,12:40
402982,McDonald's,557180854,12.97,1.43,4.5,0.65,19.55,ONLINE,2022-08-23,17:00
402982,McDonald's,557278105,67.21,7.39,0,3.36,77.96,CASH,2022-08-23,22:01
402982,McDonald's,557531267,39.42,4.34,0,1.97,45.73,ONLINE,2022-08-24,13:06
402982,McDonald's,557566285,15.77,1.73,4.5,0.79,22.79,ONLINE,2022-08-24,14:14
402982,McDonald's,557639612,22.66,2.49,4.5,1.13,33.55,PayPal,2022-08-24,16:54
402982,McDonald's,557657208,27.67,3.04,0,1.38,32.09,CARD,2022-08-24,17:38
402982,McDonald's,557698439,19.56,2.15,4.5,0.98,27.19,CASH,2022-08-24,18:55
402982,McDonald's,557701124,32.35,3.56,0,1.62,37.53,CASH,2022-08-24,19:00
402982,McDonald's,557701465,7.79,0.86,4.5,0.39,13.54,CARD,2022-08-24,18:56
402982,McDonald's,557703487,7.79,0.86,4.5,0.39,13.54,CARD,2022-08-24,19:01
402982,McDonald's,557707499,39.64,4.36,0,1.98,50.98,PayPal,2022-08-24,19:35
402982,McDonald's,557725663,24.97,2.75,4.5,1.25,36.47,PayPal,2022-08-24,20:03
402982,McDonald's,557735863,13.29,1.46,4.5,0.66,19.91,CASH,2022-08-24,20:42
402982,McDonald's,557739483,41.48,4.56,0,2.07,48.11,ONLINE,2022-08-24,20:58
402982,McDonald's,557983940,24.04,2.64,4.5,1.2,35.94,ONLINE,2022-08-25,12:06
402982,McDonald's,558005661,16.47,1.81,4.5,0.82,23.6,CASH,2022-08-25,12:46
402982,McDonald's,558022890,9.67,1.06,4.5,0.48,18.07,ONLINE,2022-08-25,13:15
402982,McDonald's,558091470,33.76,3.71,0,1.69,39.16,CARD,2022-08-25,15:32
402982,McDonald's,558184318,32.15,3.54,0,1.61,40.28,ONLINE,2022-08-25,18:36
402982,McDonald's,558192040,71.86,7.9,0,3.59,83.35,CASH,2022-08-25,18:47
402982,McDonald's,558216144,46.12,5.07,0,2.31,53.5,CASH,2022-08-25,19:45
402982,McDonald's,558240875,6.18,0.68,4.5,0.31,11.67,ONLINE,2022-08-25,21:03
402982,McDonald's,558243428,18.67,2.05,4.5,0.93,28.77,ONLINE,2022-08-25,21:16
402982,McDonald's,558248696,39.96,4.4,0,2,46.36,CARD,2022-08-25,21:37
402982,McDonald's,558253098,23.61,2.6,4.5,1.18,31.89,ONLINE,2022-08-25,22:07
402982,McDonald's,558546984,29.26,3.22,0,1.46,43.44,ONLINE,2022-08-26,12:15
402982,McDonald's,558555344,31.11,3.42,0,1.56,36.09,CARD,2022-08-26,12:21
402982,McDonald's,558556356,21.66,2.38,4.5,1.08,29.62,ONLINE,2022-08-26,13:14
402982,McDonald's,558579536,40.93,4.5,0,2.05,52.48,ONLINE,2022-08-26,13:02
402982,McDonald's,558735612,11.89,1.31,4.5,0.59,18.29,CASH,2022-08-26,17:07
402982,McDonald's,558781183,25.38,2.79,0,1.27,29.44,CASH,2022-08-26,18:03
402982,McDonald's,558858096,12.56,1.38,4.5,0.63,19.07,CARD,2022-08-26,20:15
402982,McDonald's,558877094,29.92,3.29,0,1.5,35.06,ONLINE,2022-08-26,21:11
402982,McDonald's,559254984,32.53,3.58,0,1.63,37.74,ONLINE,2022-08-27,14:25
402982,McDonald's,559314114,27.15,2.99,0,1.36,31.5,CASH,2022-08-27,15:57
402982,McDonald's,559509667,14.65,1.61,4.5,0.73,25.79,ONLINE,2022-08-27,21:44
402982,McDonald's,559796105,10.86,1.19,4.5,0.54,17.77,ONLINE,2022-08-28,12:40
402982,McDonald's,559956586,42.87,4.72,0,2.14,57.19,ONLINE,2022-08-28,17:00
402982,McDonald's,559969610,18.37,2.02,4.5,0.92,25.81,CASH,2022-08-28,17:21
402982,McDonald's,559970471,5.18,0.57,4.5,0.26,10.51,CASH,2022-08-28,17:17
402982,McDonald's,559990849,40.04,4.4,0,2,46.44,CARD,2022-08-28,17:55
402982,McDonald's,560035401,51.3,5.64,0,2.57,59.51,ONLINE,2022-08-28,20:16
402982,McDonald's,560072496,16.18,1.78,4.5,0.81,23.27,ONLINE,2022-08-28,21:27
402982,McDonald's,560277660,41.4,4.55,0,2.07,48.02,CARD,2022-08-29,11:59
402982,McDonald's,560288089,32.66,3.59,0,1.63,41,ONLINE,2022-08-29,12:09
402982,McDonald's,560395339,21.17,2.33,4.5,1.06,34.87,ONLINE,2022-08-29,16:28
402982,McDonald's,560508167,15.88,1.75,4.5,0.79,22.92,ONLINE,2022-08-29,22:10
402982,McDonald's,560742097,27.45,3.02,0,1.37,35.02,ONLINE,2022-08-30,12:49
402982,McDonald's,560755607,13.47,1.48,4.5,0.67,25.12,ONLINE,2022-08-30,13:16
402982,McDonald's,560815380,15.98,1.76,4.5,0.8,23.04,CASH,2022-08-30,15:20
402982,McDonald's,560858006,10.28,1.13,4.5,0.51,16.42,CARD,2022-08-30,17:02
402982,McDonald's,560887766,39.2,4.31,0,1.96,45.47,CARD,2022-08-30,18:09
402982,McDonald's,560907288,32.73,3.6,0,1.64,39.49,ONLINE,2022-08-30,18:54
402982,McDonald's,560944292,25.48,2.8,0,1.27,29.55,CARD,2022-08-30,20:53
402982,McDonald's,560954489,42.12,4.63,0,2.11,48.86,ONLINE,2022-08-30,21:56
402982,McDonald's,561246316,3.58,0.39,4.5,0.18,8.65,CARD,2022-08-31,14:21
402982,McDonald's,561299120,33.7,3.71,0,1.69,44.1,ONLINE,2022-08-31,16:20
402982,McDonald's,561303046,6.89,0.76,4.5,0.34,12.49,CASH,2022-08-31,16:26
402982,McDonald's,561340231,32.74,3.6,0,1.64,41.78,ONLINE,2022-08-31,17:40
402982,McDonald's,561358750,25.15,2.77,0,1.26,32.18,ONLINE,2022-08-31,18:16
402982,McDonald's,561679542,10.88,1.2,4.5,0.54,19.69,ONLINE,2022-09-01,12:38
402982,McDonald's,561784690,14.37,1.58,4.5,0.72,21.17,CASH,2022-09-01,16:24
402982,McDonald's,561799435,32.45,3.57,0,1.62,37.64,CARD,2022-09-01,16:45
402982,McDonald's,561817634,34.57,3.8,0,1.73,42.1,PayPal,2022-09-01,17:21
402982,McDonald's,561859255,32.54,3.58,0,1.63,37.75,CARD,2022-09-01,18:37
402982,McDonald's,561880882,25.86,2.84,0,1.29,29.99,CARD,2022-09-01,19:27
402982,McDonald's,562293276,15.58,1.71,4.5,0.78,22.57,ONLINE,2022-09-02,14:16
402982,McDonald's,562296885,10.88,1.2,4.5,0.54,17.12,CASH,2022-09-02,14:21
402982,McDonald's,562334947,13.89,1.53,4.5,0.69,22.67,ONLINE,2022-09-02,15:28
402982,McDonald's,562387885,27.67,3.04,0,1.38,32.09,CASH,2022-09-02,16:48
402982,McDonald's,562404594,12.54,1.38,4.5,0.63,19.05,ONLINE,2022-09-02,17:06
402982,McDonald's,562575557,10.59,1.16,4.5,0.53,16.78,ONLINE,2022-09-03,13:18
402982,McDonald's,562771755,26.55,2.92,0,1.33,30.8,CARD,2022-09-03,11:11
402982,McDonald's,562827844,42.04,4.62,0,2.1,48.76,CARD,2022-09-03,12:09
402982,McDonald's,562830053,26.63,2.93,0,1.33,30.89,CASH,2022-09-03,12:06
402982,McDonald's,562848166,31.11,3.42,0,1.56,36.09,CARD,2022-09-03,12:26
402982,McDonald's,563019782,13.89,1.53,4.5,0.69,22.67,ONLINE,2022-09-03,16:49
402982,McDonald's,563055019,22.86,2.51,4.5,1.14,31.01,ONLINE,2022-09-03,17:38
402982,McDonald's,563167718,13.88,1.53,4.5,0.69,23.69,ONLINE,2022-09-03,21:15
402982,McDonald's,563488909,23.15,2.55,4.5,1.16,34.5,ONLINE,2022-09-04,13:29
402982,McDonald's,563495123,27.46,3.02,0,1.37,31.85,CARD,2022-09-04,13:26
402982,McDonald's,563593739,15.39,1.69,4.5,0.77,22.35,ONLINE,2022-09-04,16:21
402982,McDonald's,563610555,21.18,2.33,4.5,1.06,29.07,CARD,2022-09-04,16:57
402982,McDonald's,563622364,25.39,2.79,0,1.27,33.87,PayPal,2022-09-04,17:06
402982,McDonald's,563701884,10.29,1.13,4.5,0.51,16.43,CARD,2022-09-04,19:15
402982,McDonald's,563750874,45.33,4.99,0,2.27,57.59,PayPal,2022-09-04,22:07
402982,McDonald's,563905153,25.2,2.77,0,1.26,29.23,CARD,2022-09-05,10:49
402982,McDonald's,563983758,31.22,3.43,0,1.56,41.64,ONLINE,2022-09-05,13:32
402982,McDonald's,564035928,12.25,1.35,4.5,0.61,18.71,ONLINE,2022-09-05,15:08
402982,McDonald's,564054202,13.89,1.53,4.5,0.69,20.61,ONLINE,2022-09-05,15:46
402982,McDonald's,564126520,12.44,1.37,4.5,0.62,18.93,CASH,2022-09-05,18:12
402982,McDonald's,564132097,5.29,0.58,4.5,0.26,13.63,ONLINE,2022-09-05,18:18
402982,McDonald's,564411887,28.76,3.16,0,1.44,33.36,CASH,2022-09-06,12:59
402982,McDonald's,564416862,32.23,3.55,0,1.61,37.39,ONLINE,2022-09-06,13:09
402982,McDonald's,564430221,22.68,2.49,4.5,1.13,30.8,CARD,2022-09-06,13:37
402982,McDonald's,564495385,5.29,0.58,4.5,0.26,10.63,CARD,2022-09-06,16:14
402982,McDonald's,564569304,31.16,3.43,0,1.56,36.15,CASH,2022-09-06,19:17
402982,McDonald's,564581899,34.02,3.74,0,1.7,44.46,ONLINE,2022-09-06,20:01
402982,McDonald's,564695456,12.16,1.34,4.5,0.61,21.4,ONLINE,2022-09-07,10:40
402982,McDonald's,564788379,19.75,2.17,4.5,0.99,27.41,CASH,2022-09-07,11:06
402982,McDonald's,564818669,23.58,2.59,4.5,1.18,36.85,ONLINE,2022-09-07,12:06
402982,McDonald's,564837083,28.57,3.14,0,1.43,33.14,CASH,2022-09-07,12:41
402982,McDonald's,564901835,13.89,1.53,4.5,0.69,22.67,ONLINE,2022-09-07,15:15
402982,McDonald's,564926332,9.38,1.03,4.5,0.47,15.38,CASH,2022-09-07,16:16
402982,McDonald's,564990585,13.37,1.47,4.5,0.67,20.01,CASH,2022-09-07,18:20
402982,McDonald's,565051291,26.96,2.97,0,1.35,31.28,CASH,2022-09-07,21:33
402982,McDonald's,565053903,25.17,2.77,0,1.26,29.2,ONLINE,2022-09-07,21:51
402982,McDonald's,565286442,25.17,2.77,0,1.26,29.2,CASH,2022-09-08,12:28
402982,McDonald's,565331017,37.75,4.15,0,1.89,43.79,CARD,2022-09-08,13:59
402982,McDonald's,565371929,13.49,1.48,4.5,0.67,22.15,ONLINE,2022-09-08,15:39
402982,McDonald's,565430139,21.04,2.31,4.5,1.05,28.9,CARD,2022-09-08,17:40
